name,url,type_,image_url,image_path,effects,interactions
The D6,https://bindingofisaacrebirth.fandom.com//wiki/The_D6,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/01/Collectible_The_D6_icon.png/revision/latest/scale-to-width-down/48?cb=20210821075941,data/images/The D6.png,,
Mr. Mega,https://bindingofisaacrebirth.fandom.com//wiki/Mr._Mega,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/93/Collectible_Mr._Mega_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054542,data/images/Mr. Mega.png,,
The Pinking Shears,https://bindingofisaacrebirth.fandom.com//wiki/The_Pinking_Shears,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fd/Collectible_The_Pinking_Shears_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045458,data/images/The Pinking Shears.png,,
The Wafer,https://bindingofisaacrebirth.fandom.com//wiki/The_Wafer,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/02/Collectible_The_Wafer_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041515,data/images/The Wafer.png,,
Money = Power,https://bindingofisaacrebirth.fandom.com//wiki/Money_%3D_Power,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/13/Collectible_Money_%3D_Power_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054000,data/images/Money = Power.png,,
Mom's Contacts,https://bindingofisaacrebirth.fandom.com//wiki/Mom%27s_Contacts,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/98/Collectible_Mom%27s_Contacts_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083105,data/images/Mom's Contacts.png,,
The Bean,https://bindingofisaacrebirth.fandom.com//wiki/The_Bean,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/91/Collectible_The_Bean_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040915,data/images/The Bean.png,,
Guardian Angel,https://bindingofisaacrebirth.fandom.com//wiki/Guardian_Angel,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fc/Collectible_Guardian_Angel_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040330,data/images/Guardian Angel.png,,
Demon Baby,https://bindingofisaacrebirth.fandom.com//wiki/Demon_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5e/Collectible_Demon_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053824,data/images/Demon Baby.png,,
Mom's Knife,https://bindingofisaacrebirth.fandom.com//wiki/Mom%27s_Knife,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/79/Collectible_Mom%27s_Knife_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040234,data/images/Mom's Knife.png,,
Ouija Board,https://bindingofisaacrebirth.fandom.com//wiki/Ouija_Board,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/37/Collectible_Ouija_Board_icon.png/revision/latest/scale-to-width-down/48?cb=20210821060435,data/images/Ouija Board.png,,
9 Volt,https://bindingofisaacrebirth.fandom.com//wiki/9_Volt,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/aa/Collectible_9_Volt_icon.png/revision/latest/scale-to-width-down/48?cb=20210821060504,data/images/9 Volt.png,,
Dead Bird,https://bindingofisaacrebirth.fandom.com//wiki/Dead_Bird,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/97/Collectible_Dead_Bird_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053655,data/images/Dead Bird.png,,
Brimstone,https://bindingofisaacrebirth.fandom.com//wiki/Brimstone,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/46/Collectible_Brimstone_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045528,data/images/Brimstone.png,,
Blood Bag,https://bindingofisaacrebirth.fandom.com//wiki/Blood_Bag,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a4/Collectible_Blood_Bag_icon.png/revision/latest/scale-to-width-down/48?cb=20210821055259,data/images/Blood Bag.png,,
Odd Mushroom (Thin),https://bindingofisaacrebirth.fandom.com//wiki/Odd_Mushroom_(Thin),,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7a/Collectible_Odd_Mushroom_%28Thin%29_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045557,data/images/Odd Mushroom (Thin).png,,
Odd Mushroom (Large),https://bindingofisaacrebirth.fandom.com//wiki/Odd_Mushroom_(Large),,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ad/Collectible_Odd_Mushroom_%28Large%29_icon.png/revision/latest/scale-to-width-down/48?cb=20210821074217,data/images/Odd Mushroom (Large).png,,
Whore of Babylon,https://bindingofisaacrebirth.fandom.com//wiki/Whore_of_Babylon,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/13/Collectible_Whore_of_Babylon_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045628,data/images/Whore of Babylon.png,,
Monster Manual,https://bindingofisaacrebirth.fandom.com//wiki/Monster_Manual,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/88/Collectible_Monster_Manual_icon.png/revision/latest/scale-to-width-down/48?cb=20210821073949,data/images/Monster Manual.png,,
Dead Sea Scrolls,https://bindingofisaacrebirth.fandom.com//wiki/Dead_Sea_Scrolls,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/63/Collectible_Dead_Sea_Scrolls_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045659,data/images/Dead Sea Scrolls.png,,
Bobby-Bomb,https://bindingofisaacrebirth.fandom.com//wiki/Bobby-Bomb,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/19/Collectible_Bobby-Bomb_icon.png/revision/latest/scale-to-width-down/48?cb=20210821055210,data/images/Bobby-Bomb.png,,
Razor Blade,https://bindingofisaacrebirth.fandom.com//wiki/Razor_Blade,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/70/Collectible_Razor_Blade_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040436,data/images/Razor Blade.png,,
Forget Me Now,https://bindingofisaacrebirth.fandom.com//wiki/Forget_Me_Now,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3a/Collectible_Forget_Me_Now_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040739,data/images/Forget Me Now.png,,
Forever Alone,https://bindingofisaacrebirth.fandom.com//wiki/Forever_Alone,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3f/Collectible_Forever_Alone_icon.png/revision/latest/scale-to-width-down/48?cb=20210821051245,data/images/Forever Alone.png,,
Bucket of Lard,https://bindingofisaacrebirth.fandom.com//wiki/Bucket_of_Lard,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5f/Collectible_Bucket_of_Lard_icon.png/revision/latest/scale-to-width-down/48?cb=20210821052822,data/images/Bucket of Lard.png,,
A Pony,https://bindingofisaacrebirth.fandom.com//wiki/A_Pony,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/15/Collectible_A_Pony_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050028,data/images/A Pony.png,,
Bomb Bag,https://bindingofisaacrebirth.fandom.com//wiki/Bomb_Bag,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c6/Collectible_Bomb_Bag_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040402,data/images/Bomb Bag.png,,
A Lump of Coal,https://bindingofisaacrebirth.fandom.com//wiki/A_Lump_of_Coal,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/97/Collectible_A_Lump_of_Coal_icon.png/revision/latest/scale-to-width-down/48?cb=20210821052850,data/images/A Lump of Coal.png,,
Guppy's Paw,https://bindingofisaacrebirth.fandom.com//wiki/Guppy%27s_Paw,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6e/Collectible_Guppy%27s_Paw_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042615,data/images/Guppy's Paw.png,,
Guppy's Tail,https://bindingofisaacrebirth.fandom.com//wiki/Guppy%27s_Tail,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/65/Collectible_Guppy%27s_Tail_icon.png/revision/latest/scale-to-width-down/48?cb=20210821043150,data/images/Guppy's Tail.png,,
IV Bag,https://bindingofisaacrebirth.fandom.com//wiki/IV_Bag,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4c/Collectible_IV_Bag_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045730,data/images/IV Bag.png,,
Best Friend,https://bindingofisaacrebirth.fandom.com//wiki/Best_Friend,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/af/Collectible_Best_Friend_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041224,data/images/Best Friend.png,,
Remote Detonator,https://bindingofisaacrebirth.fandom.com//wiki/Remote_Detonator,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a6/Collectible_Remote_Detonator_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041549,data/images/Remote Detonator.png,,
Stigmata,https://bindingofisaacrebirth.fandom.com//wiki/Stigmata,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b5/Collectible_Stigmata_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042647,data/images/Stigmata.png,,
Mom's Purse,https://bindingofisaacrebirth.fandom.com//wiki/Mom%27s_Purse,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/28/Collectible_Mom%27s_Purse_icon.png/revision/latest/scale-to-width-down/48?cb=20210821043846,data/images/Mom's Purse.png,,
Bob's Curse,https://bindingofisaacrebirth.fandom.com//wiki/Bob%27s_Curse,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/96/Collectible_Bob%27s_Curse_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041259,data/images/Bob's Curse.png,,
Pageant Boy,https://bindingofisaacrebirth.fandom.com//wiki/Pageant_Boy,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3e/Collectible_Pageant_Boy_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041620,data/images/Pageant Boy.png,,
Scapular,https://bindingofisaacrebirth.fandom.com//wiki/Scapular,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f6/Collectible_Scapular_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045800,data/images/Scapular.png,,
Speed Ball,https://bindingofisaacrebirth.fandom.com//wiki/Speed_Ball,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ea/Collectible_Speed_Ball_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040030,data/images/Speed Ball.png,,
Bum Friend,https://bindingofisaacrebirth.fandom.com//wiki/Bum_Friend,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5b/Collectible_Bum_Friend_icon.png/revision/latest/scale-to-width-down/48?cb=20210821044259,data/images/Bum Friend.png,,
Guppy's Head,https://bindingofisaacrebirth.fandom.com//wiki/Guppy%27s_Head,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/35/Collectible_Guppy%27s_Head_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042544,data/images/Guppy's Head.png,,
Prayer Card,https://bindingofisaacrebirth.fandom.com//wiki/Prayer_Card,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fc/Collectible_Prayer_Card_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053504,data/images/Prayer Card.png,,
Notched Axe,https://bindingofisaacrebirth.fandom.com//wiki/Notched_Axe,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3b/Collectible_Notched_Axe_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042334,data/images/Notched Axe.png,,
Infestation,https://bindingofisaacrebirth.fandom.com//wiki/Infestation,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0e/Collectible_Infestation_icon.png/revision/latest/scale-to-width-down/48?cb=20210821051344,data/images/Infestation.png,,
Ipecac,https://bindingofisaacrebirth.fandom.com//wiki/Ipecac,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/13/Collectible_Ipecac_icon.png/revision/latest/scale-to-width-down/48?cb=20210821080140,data/images/Ipecac.png,,
Tough Love,https://bindingofisaacrebirth.fandom.com//wiki/Tough_Love,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d5/Collectible_Tough_Love_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041801,data/images/Tough Love.png,,
The Mulligan,https://bindingofisaacrebirth.fandom.com//wiki/The_Mulligan,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/72/Collectible_The_Mulligan_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041950,data/images/The Mulligan.png,,
Technology 2,https://bindingofisaacrebirth.fandom.com//wiki/Technology_2,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/cf/Collectible_Technology_2_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042125,data/images/Technology 2.png,,
Mutant Spider,https://bindingofisaacrebirth.fandom.com//wiki/Mutant_Spider,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3c/Collectible_Mutant_Spider_icon.png/revision/latest/scale-to-width-down/48?cb=20210821034555,data/images/Mutant Spider.png,,
Chemical Peel,https://bindingofisaacrebirth.fandom.com//wiki/Chemical_Peel,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b1/Collectible_Chemical_Peel_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045900,data/images/Chemical Peel.png,,
The Peeper,https://bindingofisaacrebirth.fandom.com//wiki/The_Peeper,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/09/Collectible_The_Peeper_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045830,data/images/The Peeper.png,,
Habit,https://bindingofisaacrebirth.fandom.com//wiki/Habit,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fc/Collectible_Habit_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053856,data/images/Habit.png,,
Bloody Lust,https://bindingofisaacrebirth.fandom.com//wiki/Bloody_Lust,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/86/Collectible_Bloody_Lust_icon.png/revision/latest/scale-to-width-down/48?cb=20210821040508,data/images/Bloody Lust.png,,
Crystal Ball,https://bindingofisaacrebirth.fandom.com//wiki/Crystal_Ball,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e1/Collectible_Crystal_Ball_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053406,data/images/Crystal Ball.png,,
Spirit of the Night,https://bindingofisaacrebirth.fandom.com//wiki/Spirit_of_the_Night,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/34/Collectible_Spirit_of_the_Night_icon.png/revision/latest/scale-to-width-down/48?cb=20210822041723,data/images/Spirit of the Night.png,,
Crack the Sky,https://bindingofisaacrebirth.fandom.com//wiki/Crack_the_Sky,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0e/Collectible_Crack_the_Sky_icon.png/revision/latest/scale-to-width-down/48?cb=20210821075639,data/images/Crack the Sky.png,,
Ankh,https://bindingofisaacrebirth.fandom.com//wiki/Ankh,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/28/Collectible_Ankh_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083205,data/images/Ankh.png,,
Celtic Cross,https://bindingofisaacrebirth.fandom.com//wiki/Celtic_Cross,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d0/Collectible_Celtic_Cross_icon.png/revision/latest/scale-to-width-down/48?cb=20210821061845,data/images/Celtic Cross.png,,
Ghost Baby,https://bindingofisaacrebirth.fandom.com//wiki/Ghost_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d9/Collectible_Ghost_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210821035346,data/images/Ghost Baby.png,,
The Candle,https://bindingofisaacrebirth.fandom.com//wiki/The_Candle,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/ca/Collectible_The_Candle_icon.png/revision/latest/scale-to-width-down/48?cb=20210821080014,data/images/The Candle.png,,
Cat-O-Nine-Tails,https://bindingofisaacrebirth.fandom.com//wiki/Cat-O-Nine-Tails,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/03/Collectible_Cat-O-Nine-Tails_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042152,data/images/Cat-O-Nine-Tails.png,,
D20,https://bindingofisaacrebirth.fandom.com//wiki/D20,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/78/Collectible_D20_icon.png/revision/latest/scale-to-width-down/48?cb=20210821075909,data/images/D20.png,,
Harlequin Baby,https://bindingofisaacrebirth.fandom.com//wiki/Harlequin_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/05/Collectible_Harlequin_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210821035419,data/images/Harlequin Baby.png,,
Epic Fetus,https://bindingofisaacrebirth.fandom.com//wiki/Epic_Fetus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a8/Collectible_Epic_Fetus_icon.png/revision/latest/scale-to-width-down/48?cb=20210821081159,data/images/Epic Fetus.png,,
Polyphemus,https://bindingofisaacrebirth.fandom.com//wiki/Polyphemus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/10/Collectible_Polyphemus_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054334,data/images/Polyphemus.png,,
Daddy Longlegs,https://bindingofisaacrebirth.fandom.com//wiki/Daddy_Longlegs,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/80/Collectible_Daddy_Longlegs_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054949,data/images/Daddy Longlegs.png,,
Spider Butt,https://bindingofisaacrebirth.fandom.com//wiki/Spider_Butt,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/81/Collectible_Spider_Butt_icon.png/revision/latest/scale-to-width-down/48?cb=20210821034830,data/images/Spider Butt.png,,
